x;result
0.1;-2.302585092414596
0.11;-2.2072749119524224
0.12;-2.1202635361996696
0.13;-2.0402207762169007
0.14;-1.9661128445582254
0.15000000000000002;-1.897119939113132
0.16000000000000003;-1.8325814529394544
0.17000000000000004;-1.771956839685734
0.18000000000000005;-1.7147984098537599
0.19000000000000006;-1.6607312031425947
0.20000000000000007;-1.6094379118546505
0.21000000000000008;-1.560647737460047
0.22000000000000008;-1.514127731392477
0.2300000000000001;-1.469675969996562
0.2400000000000001;-1.427116355639724
0.2500000000000001;-1.38629425431973
0.2600000000000001;-1.3470735956569548
0.27000000000000013;-1.3093332948547576
0.28000000000000014;-1.27296566399828
0.29000000000000015;-1.237874265434804
0.30000000000000016;-1.2039727585531863
0.31000000000000016;-1.1711829589438365
0.3200000000000002;-1.1394342723795088
0.3300000000000002;-1.1086626195048082
0.3400000000000002;-1.0788096591257883
0.3500000000000002;-1.0498220866493906
0.3600000000000002;-1.0216512292938142
0.3700000000000002;-0.9942522649373378
0.3800000000000002;-0.9675840225826491
0.39000000000000024;-0.9416085383439203
0.40000000000000024;-0.916290731294705
0.41000000000000025;-0.8915981190809735
0.42000000000000026;-0.8675005569001014
0.43000000000000027;-0.8439700663666687
0.4400000000000003;-0.8209805508325314
0.4500000000000003;-0.798507695897444
0.4600000000000003;-0.7765287894366164
0.4700000000000003;-0.7550225842702928
0.4800000000000003;-0.7339691750797783
0.4900000000000003;-0.7133498878353995
0.5000000000000003;-0.6931470737597845
0.5100000000000003;-0.6733444783477551
0.5200000000000004;-0.6539264150970093
0.5300000000000004;-0.6348782360874731
0.5400000000000004;-0.616186114294812
0.5500000000000004;-0.5978369834762229
0.5600000000000004;-0.5798184834383344
0.5700000000000004;-0.5621187918482764
0.5800000000000004;-0.5447270848748585
0.5900000000000004;-0.5276326775054431
0.6000000000000004;-0.5108255779932408
0.6100000000000004;-0.49429628957377064
0.6200000000000004;-0.478035778383891
0.6300000000000004;-0.4620354439227564
0.6400000000000005;-0.44628709181956333
0.6500000000000005;-0.43078290869747904
0.6600000000000005;-0.41551543894486276
0.6700000000000005;-0.4004775632241481
0.6800000000000005;-0.38566247856584285
0.6900000000000005;-0.37106362766318374
0.7000000000000005;-0.35667490608944513
0.7100000000000005;-0.3424902825375955
0.7200000000000005;-0.3285040487338688
0.7300000000000005;-0.31471073238322905
0.7400000000000005;-0.30110508437739236
0.7500000000000006;-0.28768206685133846
0.7600000000000006;-0.2744368420227037
0.7700000000000006;-0.26136476175415313
0.7800000000000006;-0.24846135778397485
0.7900000000000006;-0.2357223325748229
0.8000000000000006;-0.22314355073475953
0.8100000000000006;-0.21072103096859776
0.8200000000000006;-0.19845093852102808
0.8300000000000006;-0.18632957807618827
0.8400000000000006;-0.17435337634015594
